"","score","text"
"59",-2,"RT @ELDORSAL: #CDTenerife <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+009F><U+FE0F>¡Gran victoria!, y convincente que permite al equipo blanquiazul mirar hacia los puestos altos <U+2611><U+FE0F>https://t.co/…"
"60",-1,"RT @ELDORSAL: #CDTenerife <ed><U+00A0><U+00BC><ed><U+00BE><U+0099><U+FE0F> El técnico visitante no quiere usarlo como excusa, reconoce que el equipo blanquiazul fue superior  
https://t…"
"61",-1,"RT @JacoboRodriguez: Ronald Reng, sobre el exjugador del #CDTenerife Robert Enke, en su libro ""Una vida demasiado corta"". La felicidad, muc…"
"62",-1,"RT @ivangg_tfe: #CDTenerife | <U+26BD> Puede estar tranquilo @alexmula7, Moreno Aragón refleja en el acta que el 3-1 lo firma el catalán (no Leuko…"
"63",-1,"RT @CDTOficial: Información | Este lunes, el horario de atención al público en la sede del #CDTenerife (Puerta 18-B, #HRL) será de 8:30 hor…"
"64",-1,"RT @CDTOficial: <U+26BD><U+FE0F>¡¡FINAL en el #HRL!!<ed><U+00A0><U+00BC><ed><U+00BF><U+009F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>

#CDTenerife 3<U+FE0F><U+20E3>-1<U+FE0F><U+20E3> @CDeportivoLugo 

¡Y conseguimos los<U+2795>3<U+FE0F><U+20E3>! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>¡Gracias afición! <ed><U+00A0><U+00BD><ed><U+00B4><U+00B5>

#TenerifeLu…"
"65",0,"#CDTenerife <U+26BD><ed><U+00A0><U+00BD><ed><U+00B3><U+00B9> Volvamos a ver los goles de un gran triunfo, con el que el tinerfeñismo recobra la ilusión <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/XP3LtbRsjJ"
"66",-3,"RT @ELDORSAL: #CDTenerife <ed><U+00A0><U+00BC><ed><U+00BE><U+0099> @AlbertoLaoliva ha sido indiscutible desde que llegó @17Etxeberria y, ahora, no quiere que nadie le quite el pu…"
"67",3,"RT @ELDORSAL: #CDTenerife <ed><U+00A0><U+00BD><ed><U+00B0><U+0086><U+26BD><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> Constancia, compromiso, ilusión, calidad... @alexmula7 ha visto premiado su trabajo con su primer tanto en el…"
"68",-3,"#CDTenerife <ed><U+00A0><U+00BC><ed><U+00BE><U+0099> @AlbertoLaoliva ha sido indiscutible desde que llegó @17Etxeberria y, ahora, no quiere que nadie le q… https://t.co/5B6eWQxkKL"
"69",-2,"#CDTenerife <U+270D><U+FE0F> Las notas del #TenerifeLugo https://t.co/BwYCacBhwl https://t.co/3ChAiDQSWY"
"70",3,"#CDTenerife <ed><U+00A0><U+00BD><ed><U+00B0><U+0086><U+26BD><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> Constancia, compromiso, ilusión, calidad... @alexmula7 ha visto premiado su trabajo con su primer t… https://t.co/n9EAeBlibq"
"71",-1,"RT @ELDORSAL: #CDTenerife <U+26BD><ed><U+00A0><U+00BD><ed><U+00B3><U+00B9> Los tantos de Longo, Villar y Mula, a un clic https://t.co/XP3LtbRsjJ #TenerifeLugo"
