"","score","text"
"82",0,"RT @PaulaScherba: cagarla https://t.co/s4Aly4Ugf5"
"83",-1,"RT @PahTenerife: #Noche21 de acamPAHda en @CabildoTenerife. Mañana iniciamos nueva semana, que será la cuarta ya. Gracias a todas las compa…"
"84",-3,"@cruzmorcillo @abc_es Al que deberían de tirar al pozo es a el!!! Ese personaje no se merece vivir!!! Y si sigue vi… https://t.co/iXsYt1wTqi"
"85",-1,"RT @G_MendezL: En @CiudadanosCs siempre defendemos que los profesores deben ser protagonistas del cambio educativo. Es necesario reivindica…"
"86",0,"RT @AriiCardoso14: Es mirarlo y morirme de amor, tiene unos ojos tan lindoss"
"87",0,"Sígueme en Facebook… https://t.co/FuX0LS5djS"
"88",0,"RT @MoraMelgarejo: pirOPAZOOOOO https://t.co/CvfizuA9gL"
"89",-4,"En las próximas horas la situación irá complicándose con #DANA de este a oeste. Las temperaturas han descendido y e… https://t.co/9jmwIncROJ"
"90",-1,"RT @eltipiquisimo: Menos alerta..."
"91",0,"RT @GranCanariaCab: #Importante no aparcar en los barrancos, el temporal puede arrastrar coches como en 2015 en Ojos de Garza y poner en pe…"
"92",0,"RT @PoliciaTelde: Aprendamos de errores anteriores!!
En situaciones de #Alerta como en la que estamos, NO APARQUES en el cauce de barrancos…"
"93",0,"Me pregunto una vez más por què a muchos les permiten escribir con un color de fondo y a mí no."
"94",0,"RT @meteolpa: Amanece en #Alcaravaneras https://t.co/J0w01duEB3"
"95",-2,"RT @Beardphrodite: Kesha, tras llevar años atada por un contrato a su abusador, estrena un álbum de liberación y perdón, Gaga estrena un di…"
"96",0,"RT @Amazingsmash: Gracias a @machanguillo y @josepablosuarez por ayudarme ha subir los últimos escalones de esta maravillosa etapa de mi vi…"
"97",-1,"Trenzado en el próximo lanzamiento del monopolio sueco:
https://t.co/taDpVJ1I8G"
"98",-1,"Triaca vuelve tras el escándalo https://t.co/skAUJtwSo0 https://t.co/oiDbCLBtmp"
"99",-1,"Es mejor no profundizar en algunas cosas, simplemente para que la magia del asunto no se pierda."
"100",-1,"Quiero dormir, dormir y no despertarme nunca"
"101",-1,"@VickyLuis Nervios!"
"102",0,"RT @Acerina56: @Lauraverto @change_es @silviaromera1 @eugelos @183bae3c71bc44f @vai3333 @aldemok @brigada_bcn @pacma @WWFespana @joseexposi…"
"103",0,"@Imedinamonte @lpacarnaval Muchas gracias @Imedinamonte por tus palabras y por la invitación para presentar esta ga… https://t.co/nUpnoE7ouz"
