"","score","text"
"55",0,"RT @CsCanarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> Si te perdiste la entrevista a @mgcejascs  en @OndaTenerife puedes escucharla íntegra aquí <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
https://t.co/ebEfFyvTZr"
"56",1,"RT @malcazargarcia: #Aborigen nuevo espacio gastronómico en #Tenerife con una innovadora cocina de archipiélago. 
El ceviche con helado de…"
"57",-1,"RT @vickyPL13: Buenos días y feliz martes<ed><U+00A0><U+00BC><ed><U+00BC><U+0084>
#Candelaria #Tenerife #latituddevida #venatenerife https://t.co/8zdigcV8rd"
"58",0,"RT @FMARTELGON: Tenerife. https://t.co/R5uo6D3NzA"
"59",-2,"Dice Alfonso Serrano que prescindir de @VitoloCDT en CD Tenerife, obedece a argumentos ""meramente deportivos"" y sab… https://t.co/xP4RfCquts"
"60",-2,"<ed><U+00A0><U+00BC><ed><U+00BC><U+008A>¡Tras las vacaciones, desde hoy martes 12 estamos de nuevo a tope! Abrimos de 13:30 a 16:30 y de 20:00 a 23:30 h… https://t.co/BDX7f0QyJE"
"61",-1,"RT @CAFTenerife: ¿Qué es un administrador de fincas? Difícil pregunta para niños y jóvenes. - https://t.co/ajahSqfuTK"
"62",-2,"Hay cosas que en el verano no te puedes perder. Uno de estos eventos es el ""VIII Torneo Internacional Isla de Tener… https://t.co/UGARejtPWv"
"63",-1,"Confirmado: el CD Tenerife ha solicitado oficialmente jugar el primer partido fuera, con lo que el tercero sería fu… https://t.co/D4bTXEUZy8"
"64",-5,"Este jueves, a las 19:00h, celebramos un nuevo Jueves Socialista en el que se hablará sobre el nuevo gobierno de Pe… https://t.co/393ApeqESK"
"65",3,"RT @KoseiLab: Compartimos uno de los trabajos realizados ayer con nuestro  tratamiento de #alisado progresivo T-LISS. 
¿Impresionante verda…"
"66",0,"Ven a MAPAS. del 11-15 julio el mundo en una isla: TENERIFE @MAPASmercado https://t.co/g7Ybr5YsGQ"
"67",-1,"RT @GPSocialista: También llevamos a este pleno nuestra propuesta de un plan de inspección anual de servicios sociales, el retraso de los q…"
"68",-1,"RT @KoseiLab: Antes y Despues de TLISS nuestro  tratamiento de #alisado progresivo T-LISS. 
  #tenerife  #keratina #alisadomasculino #hairs…"
"69",-2,"RT @ELDORSAL: #CDTenerife <U+26BD><ed><U+00A0><U+00BE><ed><U+00B4><U+0094> El baile de nombres no para. El conjunto blanquiazul sigue la pista a un extremo del Celta https://t.co/BEXAw9…"
"70",1,"RT @Tenerifemania: Es el primer paso para recordar a todos los históricos del Tenerife. Rommel no sería el único pero sí el primero, no por…"
"71",0,"RT @ELDORSAL: #Rusia2018 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><U+26BD><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BF><U+0086> El mediapunta japonés contará con mucha competencia  https://t.co/Q0beXeSPdz https://t.co/SXq63Ejf8S"
"72",-2,"#CDTenerife <U+26BD><ed><U+00A0><U+00BE><ed><U+00B4><U+0094> El baile de nombres no para. El conjunto blanquiazul sigue la pista a un extremo del Celta… https://t.co/DNSlw40PO9"
"73",-1,"Ofertas de Liquidación Bmx Online y en Tienda Fisica Tenerife
https://t.co/DFNPUi0cvS
#Tenerife #BMX #IslasCanarias… https://t.co/0jPUwu59KA"
"74",1,"Los #calderones tropicales que viven al sur de #Tenerife, “son los #cetáceos que pueden nadar más rápido en profund… https://t.co/y5Ak7OePa7"
"75",-1,"RT @locos_x_eltete: <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4>#INFO. Álvaro Vadillo no seguira en la SD Huesca y gusta al Tenerife aunque no es el único equipo interesado Cádiz o A…"
"76",-1,"Pasan los años y las temporadas... Hoy Alfonso Serrano, secretario técnico del CD Tenerife dice: ""Tenemos mucha ilu… https://t.co/4tcajFWjlQ"
"77",0,"Conoce lo mejor que te ofrece Santa Cruz de Tenerife desde nuestras tablets #padword. Encuéntralas junto a uno de n… https://t.co/m8BYx3LQdW"
"78",-5,"Las calles de La Orotava recibirán el próximo 30 de junio a un hombre que sigue en su lucha diaria para recaudar fo… https://t.co/ZUXFr5MTLh"
"79",-1,"RT @ELDORSAL: #CDTenerife <U+270D><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> El club blanquiazul pone en marcha su segunda academia internacional https://t.co/a6aRVxKSaC https://t.co/Rb…"
"80",-2,"Tenerife Artes Escénicas programa cinco espectáculos de humor, danza y títeres para esta semana… https://t.co/cD0P713Jzj"
"81",-2,"RT @dniel991: @labuenadecision @Jonay_CDT @maayalaa Ya quisiera el tenerife tener el presupuesto del malaga. Ustedes tienen tiempo para rea…"
"82",-2,"<U+26BD><U+FE0F>@nataliaramos10a: “He conseguido lo que quería, que era volver al @UDGTenerife. En cuanto vi la oportunidad de po… https://t.co/0vJJyJcgpy"
"83",-1,"RT @ELDORSAL: #CDTenerife <U+270D><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> El club blanquiazul pone en marcha su segunda academia internacional https://t.co/a6aRVxKSaC https://t.co/Rb…"
"84",-1,"RT @Carlosenderos: No me dirán, que no es bonito...<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> Sendero que te atrapa con su atractivo!!
#Tenerifelicidad #senderismo #Canarias
@Visit…"
"85",-2,"RT @recintoferialtf: <ed><U+00A0><U+00BD><ed><U+00B4><U+0088> Emilio Duró y Eugenio Palomero, reclamos del ""Fórum Empleo Tenerife en Acción""
El @CabildoTenerife contará este miér…"
"86",0,"""Si pasas demasiado deprisa por la vida, te perderás los mejores paisajes"" <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
#FelizMartes #LagoMartiánez… https://t.co/34T3jXFpfZ"
"87",1,"RT @ven_a_canarias: Alguien conoce este lugar en Tenerife? <ed><U+00A0><U+00BE><ed><U+00B7><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+00AF> #maravilla #nature #praiso #venacanarias #islascanarias #puravida <ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> @yoselin.…"
"88",0,"RT @ELDORSAL: #CDTenerife <U+26BD> El director deportivo anuncia que, hasta el momento, tiene intención de incorporar tres futbolistas. Conoce tod…"
"89",0,"#CDTenerife <U+26BD> El director deportivo anuncia que, hasta el momento, tiene intención de incorporar tres futbolistas.… https://t.co/dH8XVArDGG"
