"","score","text"
"77",1,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB> Henrietta Lacks, la mujer cuyas células condujeron a una revolución médica https://t.co/V6ZYut5574"
"78",-2,"RT @CsCanarias: <ed><U+00A0><U+00BD><ed><U+00B3><U+00BA> @Albert_Rivera sobre la gestación subrogada:
  ""Igualdad es que las mujeres tengan la libertad de decidir si quieren ayud…"
"79",-3,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B8> La mujer más tatuada de Europa se ha cansado de verse así https://t.co/zFzgL9ttyn"
"80",-1,"@Mggdip @Jennicett @xxTXAMANxx <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>exactamente, muy bien dicho la defensa de los derechos de la mujer ha de empezar re… https://t.co/ICswycy0Os"
"81",-1,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB> La precaria situación educacional de la mujer en Latinoamérica #Sociedad https://t.co/6PPTmtAx4W"
"82",-2,"@AlejandroSanz Para la mujer el concepto tiempo es diferente <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>...Por ejemplo yo debería estar haciendo lo que dejé… https://t.co/MLO0eQLTuw"
"83",1,"<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB> Henrietta Lacks, la mujer cuyas células condujeron a una revolución médica #Historia https://t.co/QKX5dakhl1"
"84",-3,"Siempre serás un espejo en el que mirarse para luchar contra la igualdad real.

Admiración absoluta por esta mujer<ed><U+00A0><U+00BD><ed><U+00B2><U+009A>… https://t.co/urNpLGXkN8"
"85",1,"RT @TeldeActualidad: <ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2696><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2696><U+FE0F>El TSJC da la razón a la familia de la mujer atropellada por una guagua en #SanAntonio #Telde <U+25CF>Los hijos Isidr…"
"86",1,"<ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2696><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><U+2696><U+FE0F>El TSJC da la razón a la familia de la mujer atropellada por una guagua en #SanAntonio #Telde <U+25CF>Los hijos Is… https://t.co/Wy8XHWnp5b"
"87",0,"Existirá la mujer que me haga cancelar mi cuenta de Tinder<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> a estas alturas ya lo empiezo a dudar <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/44HEM6fWrz"
